id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,target
-1,0.0,25000.0,25000.0,25000.0,0,13.99,854.32,0,5,9,2,80000.0,0,-1,0,2,501,13,10.08,1.0,40,665.0,669.0,0.0,21.0,72.0,15.0,1.0,31007.0,65.7,18.0,0,4923.06,4923.06,25674.16,25674.16,20076.94,5597.22,0.0,0.0,0.0,3,854.32,1,0,584.0,580.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,290261.0,1.0,0.0,0.0,0.0,142.0,0.0,0.0,1.0,1.0,3944.0,66.0,47200.0,0.0,1.0,0.0,2.0,19351.0,10730.0,27.0,0.0,0.0,142.0,132.0,4.0,4.0,2.0,36.0,0.0,22.0,0.0,1.0,4.0,7.0,8.0,9.0,1.0,14.0,15.0,7.0,15.0,0.0,0.0,0.0,1.0,88.9,12.5,0.0,1.0,313200.0,31007.0,14700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,8000.0,8000.0,8000.0,0,13.49,271.45,0,10,0,1,48808.0,2,-1,0,5,329,3,25.74,1.0,2,695.0,699.0,0.0,20.0,0.0,30.0,0.0,7020.0,62.1,36.0,0,0.0,0.0,3795.51,3795.51,2112.78,878.34,0.0,804.39,144.7902,26,271.45,0,9,564.0,560.0,0.0,42.0,1.0,0,0.0,0.0,0,0.0,0.0,104324.0,0.0,24.0,1.0,1.0,7.0,97304.0,100.0,2.0,5.0,3220.0,96.0,11300.0,0.0,0.0,0.0,6.0,3477.0,1897.0,68.4,0.0,0.0,153.0,192.0,8.0,7.0,0.0,8.0,0.0,20.0,42.0,0.0,3.0,6.0,3.0,3.0,28.0,6.0,8.0,6.0,30.0,0.0,0.0,0.0,3.0,91.2,33.3,0.0,0.0,108234.0,104324.0,6000.0,96934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,10000.0,10000.0,10000.0,1,8.99,207.54,1,7,0,2,104000.0,0,-1,0,0,321,0,8.33,0.0,257,775.0,779.0,1.0,0.0,0.0,10.0,0.0,10389.0,12.2,31.0,0,5391.38,5391.38,6423.75,6423.75,4608.62,1815.13,0.0,0.0,0.0,25,207.54,1,0,734.0,730.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,28787.0,2.0,1.0,0.0,1.0,15.0,18398.0,77.0,3.0,5.0,5100.0,26.0,85500.0,0.0,0.0,2.0,6.0,2879.0,57701.0,14.6,0.0,0.0,128.0,220.0,6.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,3.0,4.0,5.0,12.0,4.0,9.0,27.0,4.0,10.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,109497.0,28787.0,67600.0,23997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,17000.0,17000.0,17000.0,0,10.99,556.48,1,2,7,0,142000.0,0,-1,0,0,451,8,14.11,0.0,4,695.0,699.0,0.0,44.0,0.0,9.0,0.0,37085.0,61.7,13.0,0,0.0,0.0,17745.773820908,17745.77,17000.0,745.77,0.0,0.0,0.0,9,371.17,0,10,744.0,740.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,295509.0,1.0,2.0,1.0,2.0,4.0,31137.0,84.0,1.0,1.0,15432.0,70.0,60100.0,0.0,3.0,0.0,3.0,36939.0,2075.0,94.6,0.0,0.0,115.0,154.0,12.0,4.0,2.0,12.0,0.0,24.0,44.0,0.0,3.0,4.0,3.0,4.0,3.0,5.0,7.0,4.0,9.0,0.0,0.0,0.0,2.0,92.3,66.7,0.0,0.0,345100.0,68222.0,38100.0,37000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,32000.0,32000.0,32000.0,0,15.59,1118.56,0,3,10,1,87000.0,1,-1,0,0,191,10,25.36,0.0,81,690.0,694.0,1.0,26.0,0.0,23.0,0.0,11932.0,36.4,36.0,1,0.0,0.0,37084.7286508597,37084.73,32000.0,5084.73,0.0,0.0,0.0,22,1480.32,0,25,734.0,730.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,122950.0,2.0,13.0,1.0,2.0,6.0,87424.0,91.0,1.0,2.0,7960.0,81.0,32800.0,0.0,0.0,2.0,4.0,5346.0,2526.0,81.8,0.0,0.0,107.0,103.0,4.0,4.0,0.0,37.0,0.0,4.0,78.0,0.0,3.0,5.0,5.0,6.0,24.0,9.0,11.0,5.0,23.0,0.0,0.0,0.0,2.0,94.3,40.0,0.0,0.0,152399.0,122950.0,13900.0,96005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,18000.0,18000.0,18000.0,0,6.99,555.71,3,8,1,1,79000.0,1,-1,0,0,173,2,13.63,2.0,150,725.0,729.0,0.0,7.0,0.0,15.0,0.0,94558.0,11.2,26.0,1,2730.47,2730.47,17234.0,17234.0,15269.53,1964.47,0.0,0.0,0.0,25,555.71,1,0,759.0,755.0,1.0,0.0,1.0,0,0.0,0.0,0,0.0,125.0,202607.0,1.0,1.0,0.0,0.0,37.0,16755.0,54.0,2.0,3.0,6307.0,25.0,166700.0,2.0,0.0,1.0,3.0,13507.0,57357.0,11.2,0.0,0.0,154.0,213.0,4.0,4.0,2.0,4.0,22.0,10.0,7.0,0.0,2.0,4.0,10.0,16.0,3.0,13.0,21.0,4.0,15.0,0.0,0.0,0.0,2.0,88.5,0.0,0.0,0.0,380572.0,111313.0,64600.0,30872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,6900.0,6900.0,6900.0,0,25.69,276.87,2,4,7,1,23000.0,2,-1,0,5,367,34,14.98,0.0,27,665.0,669.0,0.0,0.0,0.0,8.0,0.0,7022.0,73.9,14.0,1,1299.57,1299.57,8607.58,8607.58,5600.43,3007.15,0.0,0.0,0.0,25,276.87,1,0,709.0,705.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,7022.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0,6.0,1678.0,74.0,9500.0,0.0,3.0,1.0,6.0,878.0,167.0,96.4,0.0,0.0,159.0,169.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,4.0,8.0,4.0,5.0,3.0,8.0,11.0,8.0,8.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,9500.0,7022.0,4700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,30000.0,30000.0,30000.0,0,8.59,948.28,3,23,0,0,78000.0,1,-1,0,4,37,23,11.77,0.0,47,715.0,719.0,0.0,0.0,0.0,15.0,0.0,38957.0,49.4,23.0,0,0.0,0.0,32937.0157779929,32937.02,30000.0,2937.02,0.0,0.0,0.0,34,17526.42,0,9,744.0,740.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,217474.0,1.0,0.0,0.0,0.0,48.0,0.0,0.0,4.0,4.0,11815.0,49.0,78800.0,0.0,0.0,2.0,5.0,16729.0,28367.0,57.5,0.0,0.0,120.0,275.0,9.0,5.0,2.0,10.0,0.0,6.0,0.0,0.0,5.0,6.0,8.0,10.0,3.0,14.0,18.0,6.0,15.0,0.0,0.0,0.0,5.0,100.0,50.0,0.0,0.0,260800.0,38957.0,66700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,6000.0,6000.0,6000.0,0,11.49,197.83,1,9,11,0,34332.0,2,-1,0,2,155,8,14.09,0.0,456,665.0,669.0,3.0,0.0,82.0,8.0,1.0,4285.0,42.4,22.0,1,961.26,961.26,6125.07,6125.07,5038.74,1086.33,0.0,0.0,0.0,25,197.83,1,0,714.0,710.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,7815.0,0.0,2.0,1.0,4.0,7.0,3530.0,64.0,0.0,3.0,1874.0,50.0,10100.0,6.0,0.0,7.0,7.0,977.0,1196.0,73.4,0.0,0.0,75.0,401.0,15.0,7.0,0.0,16.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,7.0,5.0,6.0,17.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,33.3,1.0,0.0,15600.0,7815.0,4500.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,2525.0,2525.0,2525.0,0,15.59,88.27,0,3,7,1,20000.0,1,-1,0,0,6,5,18.13,0.0,36,705.0,709.0,0.0,30.0,52.0,5.0,1.0,1462.0,10.3,9.0,1,0.0,0.0,2674.9924427595,2674.99,2525.0,149.99,0.0,0.0,0.0,10,224.74,0,6,654.0,650.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,6831.0,0.0,1.0,0.0,1.0,13.0,5369.0,64.0,2.0,2.0,1204.0,52.0,5300.0,0.0,0.0,2.0,3.0,1366.0,2438.0,23.5,0.0,0.0,123.0,144.0,10.0,10.0,0.0,10.0,30.0,10.0,30.0,0.0,3.0,3.0,3.0,3.0,2.0,4.0,7.0,3.0,5.0,0.0,0.0,0.0,2.0,85.7,0.0,0.0,0.0,13703.0,6831.0,3900.0,8403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,6000.0,6000.0,6000.0,0,14.49,206.5,0,0,0,0,20000.0,1,-1,0,2,664,29,2.7,0.0,89,670.0,674.0,1.0,41.0,0.0,4.0,0.0,781.0,13.9,9.0,0,0.0,0.0,7389.026083340699,7389.03,6000.0,1389.03,0.0,0.0,0.0,25,1203.69,0,0,704.0,700.0,0.0,44.0,1.0,0,0.0,0.0,0,0.0,0.0,70908.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,14.0,5600.0,5.0,1.0,2.0,1.0,17727.0,0.0,0.0,0.0,0.0,25.0,189.0,36.0,17.0,3.0,0.0,44.0,2.0,44.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,85.7,0.0,0.0,0.0,77206.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,7200.0,7200.0,7200.0,0,11.49,237.4,1,9,8,1,30000.0,2,-1,0,4,25,13,16.48,0.0,-1,720.0,724.0,1.0,0.0,0.0,5.0,0.0,5375.0,44.4,7.0,0,1153.37,1153.37,7350.21,7350.21,6046.63,1303.58,0.0,0.0,0.0,25,237.4,1,0,634.0,630.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,15856.0,0.0,1.0,0.0,1.0,24.0,10481.0,75.0,0.0,4.0,2119.0,61.0,12100.0,0.0,1.0,2.0,5.0,3171.0,6489.0,39.9,0.0,0.0,24.0,43.0,14.0,14.0,0.0,14.0,0.0,4.0,0.0,0.0,3.0,4.0,3.0,4.0,1.0,4.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,26133.0,15856.0,10800.0,14033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,10000.0,10000.0,10000.0,1,13.49,230.05,0,10,4,1,32000.0,2,-1,0,0,124,23,26.37,0.0,35,695.0,699.0,0.0,0.0,0.0,6.0,0.0,8934.0,44.4,16.0,0,5666.04,5666.04,7116.56,7116.56,4333.96,2782.6,0.0,0.0,0.0,25,230.05,1,0,709.0,705.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,14165.0,0.0,1.0,0.0,0.0,25.0,5231.0,41.0,2.0,3.0,3136.0,43.0,20100.0,0.0,0.0,0.0,3.0,2361.0,8816.0,47.8,0.0,0.0,181.0,63.0,10.0,10.0,0.0,10.0,0.0,21.0,0.0,0.0,4.0,5.0,4.0,4.0,9.0,5.0,7.0,5.0,6.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,33025.0,14165.0,16900.0,12925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,11300.0,11300.0,11300.0,0,10.99,369.9,1,2,0,0,70000.0,1,-1,0,0,391,19,28.25,1.0,72,675.0,679.0,0.0,5.0,0.0,8.0,0.0,16243.0,96.7,17.0,0,1799.51,1799.51,11453.1,11453.1,9500.49,1952.61,0.0,0.0,0.0,25,369.9,1,0,684.0,680.0,0.0,5.0,1.0,0,0.0,0.0,0,0.0,0.0,302932.0,0.0,4.0,1.0,2.0,12.0,67082.0,66.0,0.0,0.0,8214.0,71.0,16800.0,0.0,2.0,0.0,2.0,37867.0,557.0,96.7,0.0,0.0,150.0,145.0,60.0,12.0,4.0,60.0,0.0,20.0,0.0,0.0,3.0,3.0,3.0,7.0,5.0,3.0,8.0,3.0,8.0,0.0,0.0,1.0,1.0,94.1,100.0,0.0,0.0,351734.0,83325.0,16800.0,101334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,21000.0,21000.0,21000.0,0,8.59,663.8,3,23,0,2,77376.0,0,-1,0,2,214,39,16.28,0.0,42,715.0,719.0,1.0,51.0,0.0,14.0,0.0,10578.0,29.3,26.0,0,0.0,0.0,23811.4454050936,23811.45,21000.0,2811.45,0.0,0.0,0.0,25,3917.49,0,6,794.0,790.0,0.0,51.0,1.0,0,0.0,0.0,0,0.0,0.0,19407.0,0.0,1.0,0.0,1.0,23.0,8829.0,36.0,0.0,0.0,5408.0,32.0,36100.0,0.0,0.0,1.0,1.0,1493.0,15091.0,37.1,0.0,0.0,148.0,202.0,31.0,23.0,1.0,108.0,63.0,5.0,63.0,3.0,6.0,10.0,7.0,13.0,4.0,13.0,21.0,10.0,14.0,0.0,0.0,0.0,0.0,100.0,14.3,0.0,0.0,60551.0,19407.0,24000.0,24451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,6000.0,6000.0,6000.0,0,6.99,185.24,3,8,6,0,32000.0,0,-1,0,0,314,17,28.09,0.0,300,730.0,734.0,0.0,0.0,0.0,10.0,0.0,1601.0,7.3,15.0,0,910.18,910.18,5737.78,5737.78,5089.82,647.96,0.0,0.0,0.0,25,185.24,1,0,649.0,645.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,435.0,74929.0,0.0,5.0,0.0,1.0,19.0,16167.0,60.0,1.0,1.0,855.0,36.0,22000.0,2.0,1.0,0.0,3.0,7493.0,18899.0,7.8,0.0,0.0,378.0,126.0,8.0,8.0,1.0,113.0,0.0,15.0,0.0,0.0,2.0,2.0,2.0,2.0,10.0,4.0,4.0,2.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,107125.0,17768.0,20500.0,27125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,12000.0,12000.0,12000.0,0,7.59,373.78,3,28,0,1,55000.0,0,-1,0,4,259,26,31.88,0.0,295,765.0,769.0,0.0,0.0,0.0,9.0,0.0,7922.0,42.1,49.0,0,0.0,0.0,13349.8920364904,13349.89,12000.0,1349.89,0.0,0.0,0.0,17,3641.73,0,3,764.0,760.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,131247.0,0.0,2.0,1.0,1.0,9.0,123325.0,60.0,0.0,0.0,5037.0,54.0,18800.0,0.0,1.0,1.0,1.0,16406.0,7710.0,47.2,0.0,0.0,165.0,365.0,30.0,9.0,0.0,36.0,0.0,9.0,0.0,0.0,3.0,4.0,3.0,5.0,41.0,6.0,8.0,4.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,155705.0,131247.0,14600.0,136905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,35000.0,35000.0,35000.0,0,10.99,1145.69,1,2,0,0,158000.0,1,-1,0,4,278,11,21.21,0.0,441,760.0,764.0,1.0,62.0,0.0,17.0,0.0,74682.0,18.5,33.0,0,0.0,0.0,38308.3635525126,38308.36,35000.0,3308.36,0.0,0.0,0.0,32,37.3,0,20,779.0,775.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,783466.0,2.0,3.0,3.0,4.0,1.0,86383.0,78.0,2.0,4.0,58259.0,30.0,153600.0,2.0,1.0,6.0,10.0,46086.0,61018.0,23.0,0.0,0.0,147.0,405.0,8.0,1.0,3.0,9.0,0.0,1.0,0.0,0.0,4.0,5.0,6.0,7.0,9.0,13.0,21.0,5.0,17.0,0.0,0.0,0.0,6.0,100.0,16.7,0.0,0.0,877535.0,161065.0,135500.0,92275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,10000.0,10000.0,10000.0,0,7.59,311.48,3,28,8,0,42000.0,1,-1,0,4,120,25,10.43,0.0,162,680.0,684.0,0.0,0.0,0.0,7.0,0.0,8307.0,67.5,9.0,0,1528.61,1528.61,9649.08,9649.08,8471.39,1177.69,0.0,0.0,0.0,25,311.48,1,0,614.0,610.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,146701.0,0.0,1.0,0.0,1.0,18.0,1699.0,74.0,0.0,2.0,2244.0,69.0,12300.0,2.0,1.0,3.0,4.0,20957.0,492.0,87.1,0.0,0.0,67.0,138.0,17.0,7.0,1.0,17.0,0.0,7.0,0.0,0.0,3.0,5.0,3.0,3.0,2.0,5.0,6.0,5.0,7.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,152064.0,10006.0,3800.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,6000.0,6000.0,6000.0,0,15.59,209.73,0,3,1,0,50400.0,2,-1,0,4,11,8,28.48,0.0,205,745.0,749.0,1.0,0.0,0.0,21.0,0.0,1897.0,7.1,28.0,0,1008.97,1008.97,6491.24,6491.24,4991.03,1500.21,0.0,0.0,0.0,25,209.73,1,0,639.0,635.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,224388.0,5.0,3.0,5.0,6.0,2.0,71419.0,92.0,6.0,9.0,1897.0,70.0,26800.0,2.0,2.0,4.0,16.0,10685.0,19303.0,8.9,0.0,0.0,133.0,62.0,3.0,2.0,1.0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,10.0,10.0,10.0,16.0,17.0,1.0,21.0,0.0,0.0,0.0,11.0,100.0,10.0,0.0,0.0,258219.0,73316.0,21200.0,77338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,9000.0,9000.0,8750.0,0,8.99,286.16,1,7,7,1,65000.0,0,-1,0,0,122,15,2.43,0.0,257,675.0,679.0,0.0,0.0,61.0,10.0,1.0,7110.0,17.0,31.0,1,0.0,0.0,9634.9515134676,9367.31,9000.0,634.95,0.0,0.0,0.0,2,7037.04,0,0,749.0,745.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,7110.0,2.0,0.0,0.0,1.0,23.0,0.0,0.0,2.0,4.0,2684.0,17.0,41900.0,0.0,0.0,0.0,5.0,790.0,28919.0,19.0,0.0,0.0,220.0,150.0,5.0,5.0,0.0,5.0,0.0,16.0,0.0,0.0,4.0,5.0,6.0,17.0,6.0,10.0,25.0,5.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,41900.0,7110.0,35700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,28150.0,28150.0,28150.0,0,8.59,889.81,3,23,2,1,400000.0,0,-1,0,0,369,10,12.28,0.0,243,700.0,704.0,0.0,29.0,0.0,9.0,0.0,33755.0,79.4,23.0,0,0.0,0.0,29724.1056919832,29724.11,28150.0,1574.11,0.0,0.0,0.0,9,23522.31,0,2,734.0,730.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,171044.0,0.0,3.0,1.0,3.0,8.0,137289.0,65.0,0.0,1.0,19502.0,73.0,42500.0,0.0,1.0,2.0,4.0,19005.0,8745.0,79.4,0.0,0.0,79.0,162.0,13.0,8.0,3.0,13.0,0.0,8.0,0.0,0.0,5.0,5.0,6.0,9.0,9.0,6.0,11.0,5.0,9.0,0.0,0.0,0.0,1.0,95.7,33.3,0.0,0.0,214608.0,171044.0,42500.0,172108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
-1,0.0,10000.0,10000.0,10000.0,0,10.49,324.98,1,18,8,1,72000.0,2,-1,0,4,44,21,12.62,0.0,431,680.0,684.0,0.0,0.0,0.0,13.0,0.0,16576.0,79.3,18.0,0,1584.72,1584.72,10078.97,10078.97,8415.28,1647.44,16.25,0.0,0.0,25,324.98,1,0,569.0,565.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,45.0,108861.0,0.0,4.0,1.0,1.0,7.0,92285.0,88.0,0.0,3.0,5817.0,85.0,20900.0,0.0,0.0,1.0,4.0,8374.0,708.0,95.9,0.0,0.0,86.0,93.0,18.0,7.0,0.0,18.0,0.0,7.0,0.0,0.0,6.0,7.0,6.0,8.0,6.0,9.0,12.0,7.0,13.0,0.0,0.0,0.0,1.0,100.0,83.3,0.0,0.0,118714.0,108861.0,17200.0,97814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
